movie_id,title,tags
34647,Enter the Void,{Nathaniel Brown. Paz de la Huerta. Cyril Roy. Masato Tanno. Jesse Kuhn. Ed Spear. Gaspar Noé. Fantasy. Drama. prostitute. hallucination. strip club. afterlife. surrealism. drug trip. unsimulated sex. incest. drug deal. psychedelic. dmt. new french extremism. drugs}
73935,Vamps,{Alicia Silverstone. Krysten Ritter. Sigourney Weaver. Richard Lewis. Wallace Shawn. Malcolm McDowell. Amy Heckerling. Comedy. Romance. Horror. vampire. love. woman director}
28178,Hachi: A Dogs Tale,{Richard Gere. Joan Allen. Jason Alexander. Cary-Hiroyuki Tagawa. Sarah Roemer. Erick Avari. Lasse Hallström. Drama. Family. japanese. loyalty. human animal relationship. friendship. friends. family relationships. dog. newspaper reporter. family dog. waiting}
185567,Zulu,{Orlando Bloom. Forest Whitaker. Conrad Kemp. Inge Beckmann. Tinarie Van Wyk-Loots. Regardt van den Bergh. Jérôme Salle. Crime. Drama. Thriller. }
264656,The Homesman,{Hilary Swank. Tommy Lee Jones. Grace Gummer. Meryl Streep. Miranda Otto. Tim Blake Nelson. Tommy Lee Jones. Western. Drama. dancing. based on novel. revenge. native american. violence. wild west. driven insane. abusive marriage. refused services. prison wagon. lost in the desert. buffalo skin}
35696,Juwanna Mann,{Miguel A. Núñez. Jr.. Vivica A. Fox. Kevin Pollak. Tommy Davidson. Ginuwine. Lil Kim. Jesse Vaughan. Comedy. Drama. sport. basketball. beautiful woman. hit in crotch. cross dressing. the star spangled banner}
16351,Ararat,{Simon Abkarian. Charles Aznavour. Christopher Plummer. Arsinée Khanjian. David Alpay. Marie-Josée Croze. Atom Egoyan. War. Drama. destruction of a civilization. turkey}
38717,Madison,{Jim Caviezel. Jake Lloyd. Mary McCormack. Bruce Dern. Paul Dooley. Brent Briscoe. William Bindley. Action. Adventure. Drama. sport. independent film}
18777,Slow Burn,{Ray Liotta. LL Cool J. Mekhi Phifer. Jolene Blalock. Chiwetel Ejiofor. Wayne Beach. Mystery. Crime. Drama. Thriller. }
2110,Wasabi,{Jean Reno. Ryoko Hirosue. Michel Muller. Carole Bouquet. Yoshi Oida. Christian Sinniger. Gérard Krawczyk. Drama. Action. Comedy. handcuffs. hitman. love letter. police operation. japanese mafia. golf club. brutal cop}
9035,Slither,{Nathan Fillion. Don Thompson. Elizabeth Banks. Gregg Henry. Xantha Radley. Michael Rooker. James Gunn. Comedy. Horror. Science Fiction. small town. mutant. meteor. meat. alien. violence. parasite. slug. bodily dismemberment. aftercreditsstinger. duringcreditsstinger. body horror}
90,Beverly Hills Cop,{Eddie Murphy. Judge Reinhold. John Ashton. Ronny Cox. Paul Reiser. Gilbert R. Hill. Martin Brest. Action. Comedy. Crime. california. showdown. undercover. strip club. investigation. weapon. police. smuggling. swimming pool. gunfight. mansion. los angeles. foot chase. art gallery. car chase. warehouse. beverly hills. buddy comedy. country club. maverick cop. detroit michigan. damsel in distress. bar fight}
771,Home Alone,{Macaulay Culkin. Joe Pesci. Daniel Stern. John Heard. Catherine OHara. Roberts Blossom. Chris Columbus. Comedy. Family. holiday. burglar. home invasion. mischief. booby trap. home alone. suburban chicago. mischievous child. christmas. child}
12154,Three Men and a Baby,{Tom Selleck. Steve Guttenberg. Ted Danson. Nancy Travis. Margaret Colin. Camilla Scott. Leonard Nimoy. Family. Comedy. Drama. baby. roommate. bachelor. party. windeln. solteros}
9576,Tootsie,{Dustin Hoffman. Jessica Lange. Teri Garr. Dabney Coleman. Charles Durning. Bill Murray. Sydney Pollack. Comedy. Romance. infidelity. love. friends. cross dressing. reputation. unemployed actor. serenade. hit in the crotch. apology. live television. actress. actor}
744,Top Gun,{Tom Cruise. Kelly McGillis. Val Kilmer. Anthony Edwards. Tom Skerritt. Michael Ironside. Tony Scott. Action. Romance. War. lovesickness. loss of lover. fighter pilot. self-discovery. pilot. ejection seat. dying and death. officer. training camp. air force. airplane. dangerous. battle assignment. u.s. navy. hostility. secret love. cowardliness. pilot school}
146,Crouching Tiger. Hidden Dragon,{Chow Yun-fat. Michelle Yeoh. Zhang Ziyi. Chang Chen. Cheng Pei-Pei. Sihung Lung. Ang Lee. Adventure. Drama. Action. Romance. flying. martial arts. taskmaster. comb. tiger. desert thief. theft. female martial artist}
14,American Beauty,{Kevin Spacey. Annette Bening. Thora Birch. Wes Bentley. Mena Suvari. Chris Cooper. Sam Mendes. Drama. male nudity. female nudity. adultery. midlife crisis. coming out. first time. camcorder. virgin. nudity. film maker. estate agent. satire. loneliness. dark comedy. suburbia. coming of age. marijuana. exercise. parent child relationship. bittersweet. affair}
45269,The Kings Speech,{Colin Firth. Geoffrey Rush. Helena Bonham Carter. Guy Pearce. Timothy Spall. Michael Gambon. Tom Hooper. Drama. History. great britain. radio. monarchy. radio transmission. royal family. speech. marriage. royalty. death of father}
9493,Twins,{Arnold Schwarzenegger. Danny DeVito. Kelly Preston. Chloe Webb. David Caruso. Bonnie Bartlett. Ivan Reitman. Comedy. perfection. delivery. low intelligence. jet engine. twins separated at birth. artist colony. same habits. biological experiment. opposites. catholic orphanage}
22556,The Yellow Handkerchief,{William Hurt. Maria Bello. Kristen Stewart. Eddie Redmayne. Veronica Russell. Udayan Prasad. Drama. Romance. independent film}
873,The Color Purple,{Whoopi Goldberg. Margaret Avery. Danny Glover. Akosua Busia. Oprah Winfrey. Willard E. Pugh. Steven Spielberg. Drama. prison. africa. southern usa. rape. black people. sister sister relationship. jazz. violent father. violent husband. empowerment. adoption. jazz musician. letter. incest}
33196,Tidal Wave,{Park Joong-hoon. Sol Kyung-gu. Uhm Jung-hwa. Ha Ji-won. Lee Briggs. Cheon Bo-geun. Yoon Je-kyoon. Action. Adventure. Drama. Thriller. helicopter. beach. loss of father. giant wave. tsunami. family relationships. korea. disaster. cigarette smoking. tears. single father. tearjerker. stuck in elevator. tidal wave. disaster film}
205596,The Imitation Game,{Benedict Cumberbatch. Keira Knightley. Matthew Goode. Rory Kinnear. Allen Leech. Matthew Beard. Morten Tyldum. History. Drama. Thriller. War. gay. england. world war ii. mathematician. biography. logician. cryptography}
10765,Private Benjamin,{Goldie Hawn. Eileen Brennan. Armand Assante. Robert Webber. Mary Kay Place. Harry Dean Stanton. Howard Zieff. Comedy. paris. role of women}
16769,Coal Miners Daughter,{Sissy Spacek. Tommy Lee Jones. Levon Helm. Beverly DAngelo. William Sanderson. Phyllis Boyens. Michael Apted. Drama. Music. country music. female friendship. biography. loretta lynn. washington state. still. grand ole opry. nashville tennessee. honkytonk. coal. coal mining. journey shown on map}
33217,Diary of a Wimpy Kid,{Zachary Gordon. Robert Capron. Rachael Harris. Steve Zahn. Devon Bostick. Connor Fielding. Thor Freudenthal. Comedy. Family. based on novel. coming of age. young boy. breaking the fourth wall. middle school. popularity. duringcreditsstinger. live action and animation. friendship drama. line drawing}
132232,Mama,{Jessica Chastain. Nikolaj Coster-Waldau. Megan Charpentier. Isabelle Nélisse. Daniel Kash. Melina Matthews. Andy Muschietti. Horror. supernatural horror}
11153,National Lampoons Vacation,{Chevy Chase. Beverly DAngelo. Imogene Coca. Randy Quaid. Anthony Michael Hall. Miriam Flynn. Harold Ramis. Comedy. Adventure. Romance. usa. relatives. family vacation. family holiday. duringcreditsstinger}
208134,Bad Grandpa,{Johnny Knoxville. Jackson Nicoll. Georgina Cates. Spike Jonze. Catherine Keener. Kamber Hejlik. Jeff Tremaine. Comedy. duringcreditsstinger}
1165,The Queen,{Helen Mirren. Michael Sheen. James Cromwell. Sylvia Syms. Helen McCrory. Paul Barrett. Stephen Frears. Drama. upper class. loss of mother. great britain. sadness. queen. monarchy. paparazzi. prime minister. headline. oscar award. dying and death. queen elisabeth ii. prince charles. buckingham palace. royal family. lady diana spencer}
4011,Beetlejuice,{Geena Davis. Alec Baldwin. Winona Ryder. Michael Keaton. Catherine OHara. Jeffrey Jones. Tim Burton. Fantasy. Comedy. minister. giant snake. skeleton. calypso. arts. afterlife. child bride. possession. surrealism. teenage girl. ghost}
17202,Why Did I Get Married?,{Tyler Perry. Jill Scott. Janet Jackson. Michael Jai White. Malik Yoba. Sharon Leal. Tyler Perry. Comedy. Drama. }
9587,Little Women,{Winona Ryder. Gabriel Byrne. Trini Alvarado. Samantha Mathis. Kirsten Dunst. Claire Danes. Gillian Armstrong. Drama. Romance. depression. mother daughter relationship. pregnant. desire. chalkboard. \xa0nightgown. louisa may alcott. birth of twins. woman director}
65086,The Woman in Black,{Daniel Radcliffe. Ciarán Hinds. Sidney Johnston. Alisa Khazanova. Mary Stockley. Alfie Field. James Watkins. Drama. Horror. Thriller. london england. secret. remake. revenge. lawyer. photograph. gothic horror. hammer horror. estate. ghost. supernatural power}
10053,When a Stranger Calls,{Camilla Belle. Katie Cassidy. Tommy Flanagan. Brian Geraghty. Clark Gregg. Derek de Lint. Simon West. Horror. Thriller. babysitter. death of a friend. killer. strange person. call}
11870,Big Fat Liar,{Frankie Muniz. Paul Giamatti. Amanda Bynes. Amanda Detmer. Donald Faison. Lee Majors. Shawn Levy. Comedy. Family. screenplay. film producer. auto. right and justice. liar. essay. intellectual property}
11778,The Deer Hunter,{Robert De Niro. John Cazale. John Savage. Christopher Walken. Meryl Streep. George Dzundza. Michael Cimino. Drama. War. vietnam veteran. pennsylvania. vietnam. party. escape. friend. viet cong. pittsburgh steelers}
586,Wag the Dog,{Dustin Hoffman. Robert De Niro. Anne Heche. Woody Harrelson. Jim Belushi. Denis Leary. Barry Levinson. Comedy. Drama. washington d.c.. rape. cia. usa president. war veteran. staging. film maker. albania. sex scandal. senator. presidential election. gulf war. media adviser. manipulation of the media. election campaign. government. war. soldier. extramarital affair}
18736,The Lizzie McGuire Movie,{Hilary Duff. Adam Lamberg. Hallie Todd. Robert Carradine. Jake Thomas. Alex Borstein. Jim Fall. Family. Comedy. }
134411,Snitch,{Dwayne Johnson. Barry Pepper. Jon Bernthal. Susan Sarandon. Michael Kenneth Williams. Rafi Gavron. Ric Roman Waugh. Thriller. Drama. father son relationship. based on true story}
287903,Krampus,{Adam Scott. Toni Collette. Allison Tolman. David Koechner. Emjay Anthony. Stefania LaVie Owen. Michael Dougherty. Horror. Comedy. Fantasy. fire. winter. santa claus. snow storm. christmas tree. snow. fireplace. power outage. destruction. demon. german accent. family. blizzard. flashback. christmas. bad kids. krampus}
9276,The Faculty,{Jordana Brewster. Elijah Wood. Clea DuVall. Laura Harris. Josh Hartnett. Shawn Hatosy. Robert Rodriguez. Horror. Mystery. Science Fiction. american football. high school. alien. teacher. teenager. drug. alien infection. doppelganger. anti authority. mob. students. groupthink}
15765,Whats Love Got to Do with It,{Angela Bassett. Laurence Fishburne. Vanessa Bell Calloway. RaeVen Larrymore Kelly. Virginia Capers. Khandi Alexander. Brian Gibson. Drama. Music. price of fame. tina turner. black woman. cameo appearance by real life subject. african american music. black family}
2142,Cop Land,{Sylvester Stallone. Harvey Keitel. Ray Liotta. Robert De Niro. Michael Rapaport. Annabella Sciorra. James Mangold. Action. Crime. Drama. corruption. new jersey. handcuffs. fbi. bridge. police. burned alive. murder. car crash. independent film. bad cop. arson. dirty cop. internal affairs. car accident. new york city. violence. nypd. world trade center. jumping off a bridge. corrupt cop}
11397,Not Another Teen Movie,{Chyler Leigh. Chris Evans. Jaime Pressly. Eric Christian Olsen. Mia Kirshner. Lacey Chabert. Joel Gallen. Comedy. underdog. ball. kiss. high school. school party. parody. crush. teenage crush. prom queen. sitting on a toilet. aftercreditsstinger. duringcreditsstinger}
77016,End of Watch,{Jake Gyllenhaal. Michael Peña. Natalie Martinez. Anna Kendrick. David Harbour. Frank Grillo. David Ayer. Crime. Drama. Thriller. los angeles. bullet proof vest. u.s. marine. medal of valor. police sergeant. felon. golden gun}
11478,The Skulls,{Joshua Jackson. Paul Walker. Hill Harper. Leslie Bibb. Christopher McDonald. Steve Harris. Rob Cohen. Crime. Drama. Thriller. journalist. secret society. pizza. wealth. pay phone. rooftop. attempted suicide. fraternity. foot race. ivy league. u.s. senator. dining hall}
266856,The Theory of Everything,{Eddie Redmayne. Felicity Jones. Charlie Cox. Emily Watson. Simon McBurney. David Thewlis. James Marsh. Drama. Romance. wife husband relationship. biography. physicist. based on memoir. stephen hawking. fictionalized biography. motor neuron disease. als}
13411,Malibus Most Wanted,{Jamie Kennedy. Taye Diggs. Anthony Anderson. Regina Hall. Blair Underwood. Ryan ONeal. John Whitesell. Comedy. Crime. street gang. los angeles}
10564,Where the Heart Is,{Natalie Portman. Ashley Judd. Stockard Channing. Joan Cusack. Sally Field. James Frain. Matt Williams. Comedy. Drama. Romance. california. baby. supermarket. oklahoma. pregnancy and birth. pregnant minor. change. tennessee. unwillingly pregnant. teenage pregnancy. starting over}
947,Lawrence of Arabia,{Peter OToole. Alec Guinness. Anthony Quinn. Jack Hawkins. Omar Sharif. Claude Rains. David Lean. Adventure. Drama. History. War. cairo. arabian. world war i. horse. jerusalem. british army. british empire. damascus. camel. war. desert. arab. ottoman empire}
24150,Halloween II,{Scout Taylor-Compton. Sheri Moon Zombie. Tyler Mane. Chase Wright Vanek. Brad Dourif. Malcolm McDowell. Rob Zombie. Horror. nurse. shotgun. nudity. therapist. book. halloween. barn. death of a friend. insanity. number in title. rampage. purgatory. hospital. pentagram. overturning car. mental institution. red. murderer. violence. white horse. duringcreditsstinger. michael myers. phantom jam}
228970,Wild,{Reese Witherspoon. Laura Dern. Thomas Sadoski. Keene McRae. Michiel Huisman. W. Earl Brown. Jean-Marc Vallée. Drama. adventure. biography. hiking. based on true story. traveller}
18405,The Last House on the Left,{Garret Dillahunt. Michael Bowen. Joshua Cox. Riki Lindhome. Aaron Paul. Sara Paxton. Dennis Iliadis. Crime. Thriller. Horror. Drama. rape. white trash. revenge. murder. dysfunctional family. swimmer. family}
6961,The Wedding Date,{Debra Messing. Dermot Mulroney. Amy Adams. Jack Davenport. Jeremy Sheffield. Peter Egan. Clare Kilner. Comedy. Romance. based on novel. callboy. wedding. escort. fake boyfriend. woman director}
11442,Halloween: Resurrection,{Jamie Lee Curtis. Brad Loree. Busta Rhymes. Bianca Kajlich. Katee Sackhoff. Thomas Ian Nicholas. Rick Rosenthal. Horror. Thriller. brother sister relationship. innocence. serial killer. michael myers}
2493,The Princess Bride,{Cary Elwes. Robin Wright. Mandy Patinkin. André the Giant. Chris Sarandon. Christopher Guest. Rob Reiner. Adventure. Family. Fantasy. Comedy. Romance. swashbuckler. evil prince. reference to socrates. reference to plato. screwball. impersonation}
14047,The Great Debaters,{Denzel Washington. Nate Parker. Forest Whitaker. Denzel Whitaker. Kimberly Elise. Jermaine Williams. Denzel Washington. Drama. biography}
64690,Drive,{Ryan Gosling. Carey Mulligan. Bryan Cranston. Albert Brooks. Oscar Isaac. Christina Hendricks. Nicolas Winding Refn. Drama. Action. Thriller. Crime. stuntman. blood splatter. independent film. police chase. extreme violence. violence. car chase. bullet. head stomp. getaway. crime lord. existentialism. silent protagonist. great soundtrack}
11132,Confessions of a Teenage Drama Queen,{Lindsay Lohan. Adam Garcia. Glenne Headly. Alison Pill. Megan Fox. Barbara Mamabolo. Sara Sugarman. Comedy. rock star. spotlight. high school. party. rivalry. woman director. boys}
17127,The Object of My Affection,{Jennifer Aniston. Paul Rudd. Hayden Panettiere. Alan Alda. Allison Janney. John Pankow. Nicholas Hytner. Comedy. Drama. Romance. blind date. love. falling in love. gay man straight woman relationship}
1562,28 Weeks Later,{Imogen Poots. Robert Carlyle. Rose Byrne. Jeremy Renner. Harold Perrineau. Catherine McCormack. Juan Carlos Fresnadillo. Horror. Thriller. Science Fiction. london england. loss of mother. loss of family. mutant. pest. dying and death. chaos. parts of dead body. survivor. supernatural. survival. on the run. zombie. danger. escapade. virus. plague. female corpse. siblings relations. deadly. chases and races. chaos and mayham. human nature}
232679,When the Game Stands Tall,{Jim Caviezel. Michael Chiklis. Laura Dern. Clancy Brown. SerDarius Blain. Stephan James. Thomas Carter. Drama. american football. sport. high school sports}
17880,Because of Winn-Dixie,{Jeff Daniels. AnnaSophia Robb. Cicely Tyson. Eva Marie Saint. Dave Matthews. Courtney Jines. Wayne Wang. Comedy. Drama. Family. }
14736,Love & Basketball,{Chris Warren. Jr.. Kyla Pratt. Sanaa Lathan. Omar Epps. Alfre Woodard. Regina Hall. Gina Prince-Bythewood. Action. Comedy. Drama. Romance. lovers. affection. sport. basketball. high school sports. relationship. woman director}
9434,Grosse Pointe Blank,{John Cusack. Minnie Driver. Dan Aykroyd. Joan Cusack. Alan Arkin. Hank Azaria. George Armitage. Action. Comedy. Thriller. Romance. mission of murder. school party. high school reunion}
23706,All About Steve,{Sandra Bullock. Thomas Haden Church. Bradley Cooper. Ken Jeong. DJ Qualls. Howard Hesseman. Phil Traill. Comedy. blind date. eccentric. aftercreditsstinger. crossword puzzle. mine shaft}
11531,Book of Shadows: Blair Witch 2,{Kim Director. Jeffrey Donovan. Erica Leerhsen. Tristine Skyler. Stephen Barker Turner. Joe Berlinger. Mystery. Thriller. Horror. witch. video. forest. horror. vision}
9100,The Craft,{Robin Tunney. Fairuza Balk. Neve Campbell. Rachel True. Skeet Ulrich. Christine Taylor. Andrew Fleming. Drama. Fantasy. Horror. Thriller. witch. suicide attempt. puberty. magic. black magic. sorcery. female friendship. teenager. hair loss. outsider. occult ritual. karma. newcomer. love spell}
116,Match Point,{Jonathan Rhys Meyers. Scarlett Johansson. Emily Mortimer. Brian Cox. Penelope Wilton. James Nesbitt. Woody Allen. Drama. Thriller. Crime. Romance. love triangle. london england. upper class. adultery. tennis. river thames. love. wealth. lust. instructor. gold digger. social climbing. actress}
38843,Ramona and Beezus,{Joey King. Selena Gomez. John Corbett. Bridget Moynahan. Ginnifer Goodwin. Josh Duhamel. Elizabeth Allen Rosenbaum. Comedy. Family. sister sister relationship. mother daughter relationship. aunt niece relationship. father daughter relationship. duringcreditsstinger. woman director}
1245,The Remains of the Day,{Anthony Hopkins. Emma Thompson. James Fox. Christopher Reeve. Hugh Grant. Peter Vaughan. James Ivory. Drama. Romance. newspaper. butler. country house. loyalty. flower. nazis. jewish. britain. housekeeper. employer}
4995,Boogie Nights,{Mark Wahlberg. Burt Reynolds. John C. Reilly. Julianne Moore. Thomas Jane. Heather Graham. Paul Thomas Anderson. Drama. pornography. sex. porn actor. pornographic video. from rags to riches. drug. porn industry. gay lead character}
10413,Nowhere to Run,{Jean-Claude Van Damme. Rosanna Arquette. Kieran Culkin. Ted Levine. Tiffany Taubman. Edward Blatchford. Robert Harmon. Action. Adventure. Drama. Thriller. prisoner. fight. liberation. shelter}
14012,Flicka,{Tim McGraw. Maria Bello. Armie Hammer. Alison Lohman. Ryan Kwanten. Danny Pino. Michael Mayer. Drama. horse}
9793,The Hills Have Eyes 2,{Michael Bailey Smith. Archie Kao. Jay Acovone. Jeff Kober. Philip Pavel. David Reynolds. Martin Weisz. Horror. Thriller. new mexico. mutant. assault. survival}
12212,Urban Legends: Final Cut,{Jennifer Morrison. Matthew Davis. Loretta Devine. Hart Bochner. Anthony Anderson. Eva Mendes. John Ottman. Horror. film making. high school. sequel. serial killer. slasher. aftercreditsstinger}
13768,Tuck Everlasting,{Alexis Bledel. William Hurt. Sissy Spacek. Jonathan Jackson. Scott Bairstow. Ben Kingsley. Jay Russell. Fantasy. Drama. Science Fiction. Romance. Family. }
8975,The Marine,{John Cena. Kelly Carlson. Robert Patrick. Abigail Bianca. Anthony Ray Parker. Manu Bennett. John Bonito. Action. Adventure. Drama. Thriller. gangster boss. wife. war. change. iraq war}
342521,Keanu,{Jordan Peele. Keegan-Michael Key. Tiffany Haddish. Method Man. Darrell Britt-Gibson. Jason Mitchell. Peter Atencio. Action. Comedy. hitman. strip club. african american. gangster. car chase. kitten. buddy comedy. gun fight. stolen pet. designer drug}
45272,Country Strong,{Gwyneth Paltrow. Garrett Hedlund. Tim McGraw. Leighton Meester. Marshall Chapman. Lari White. Shana Feste. Drama. Romance. suicide. alcohol. adultery. country music. bar. infidelity. texas. paparazzi. musician. musical. van. addiction. biker. love. singer. woman director}
9424,Disturbing Behavior,{James Marsden. Katie Holmes. Nick Stahl. Steve Railsback. Bruce Greenwood. William Sadler. David Nutter. Mystery. Horror. Science Fiction. suicide. sex. island. nightmare. chase. police. insanity. high school. control. mind control. murder. teacher. student. brainwashing. teenager. rage. behavior}
97367,The Place Beyond the Pines,{Ryan Gosling. Bradley Cooper. Eva Mendes. Dane DeHaan. Emory Cohen. Rose Byrne. Derek Cianfrance. Drama. Crime. corruption. father son relationship. carnival. mechanic. motorcycle. bank robbery}
254904,The November Man,{Pierce Brosnan. Luke Bracey. Olga Kurylenko. Bill Smitrovich. Amila Terzimehic. Lazar Ristovski. Roger Donaldson. Crime. Action. Thriller. cia. retired. agent}
18681,Eye of the Beholder,{Ewan McGregor. Ashley Judd. Patrick Bergin. k.d. lang. Geneviève Bujold. Jason Priestley. Stephan Elliott. Drama. Mystery. Thriller. beautiful woman. serial killer. secret service. blindness}
12162,The Hurt Locker,{Jeremy Renner. Anthony Mackie. Brian Geraghty. Guy Pearce. Ralph Fiennes. David Morse. Kathryn Bigelow. Drama. Thriller. War. sniper. explosive. loyalty. u.s. army. iraq. car bomb. suspense. tension. iraq war. desert. bomb squad. body armor. woman director. army sergeant}
11495,Firestarter,{David Keith. Drew Barrymore. Freddie Jones. Heather Locklear. Martin Sheen. George C. Scott. Mark L. Lester. Fantasy. Drama. Horror. Action. Thriller. fire. telepathy. intelligence. college}
64689,Killing Them Softly,{Brad Pitt. Scoot McNairy. Ben Mendelsohn. James Gandolfini. Ray Liotta. Richard Jenkins. Andrew Dominik. Crime. Thriller. poker. gambling. robbery. based on novel. hitman. economy. murder. blood. hit. mobster. gangster. criminal}
157849,A Most Wanted Man,{Philip Seymour Hoffman. Rachel McAdams. Robin Wright. Daniel Brühl. Willem Dafoe. Grigoriy Dobrygin. Anton Corbijn. Thriller. terror. muslim. intelligence. immigrant. torture. surveillance. security}
13166,Freddy Got Fingered,{Tom Green. Rip Torn. Marisa Coughlan. Eddie Kaye Thomas. Harland Williams. Anthony Michael Hall. Tom Green. Comedy. wheelchair. slacker. sausage}
15511,VeggieTales: The Pirates Who Dont Do Anything,{Phil Vischer. Mike Nawrocki. Cam Clarke. Laura Gerow. Yuri Lowenthal. Alan Lee. Mike Nawrocki. Adventure. Animation. Comedy. Science Fiction. Family. brother brother relationship. hostage. vegetable. children. pirate. king. waiter. aftercreditsstinger. duringcreditsstinger}
37003,U2 3D,{Bono. The Edge. Adam Clayton.  Larry Mullen Jr.. Mark Pellington. Catherine Owens. Music. Documentary. }
12211,Highlander: Endgame,{Christopher Lambert. Bruce Payne. Adrian Paul. Donnie Yen. Lisa Barbuscia. Beatie Edney. Douglas Aarniokoski. Action. Fantasy. Science Fiction. loss of lover. antiquary. loss of powers. death of a friend. immortality}
13816,Idlewild,{André Benjamin. Paula Patton. Terrence Howard. Faizon Love. Malinda Williams. Cicely Tyson. Bryan Barber. Crime. Drama. Music. mortician. tied to chair. song and dance. piano lesson. fisticuffs. talking to the dead. close-up}
51828,One Day,{Anne Hathaway. Jim Sturgess. Patricia Clarkson. Ken Stott. Romola Garai. Rafe Spall. Lone Scherfig. Drama. Romance. based on novel. comedian. job. love. male female relationship. author. writer. divorce. best friends in love. woman director. missed opportunity}
22798,Whip It,{Ellen Page. Alia Shawkat. Kristen Wiig. Drew Barrymore. Shannon Eagen. Landon Pigg. Drew Barrymore. Drama. sport. roller derby. duringcreditsstinger. woman director}
7501,Knockaround Guys,{Barry Pepper. Andy Davoli. Seth Green. Vin Diesel. John Malkovich. Arthur J. Nascarella. Brian Koppelman. David Levien. Crime. Thriller. montana. sheriff. pile of dead bodies. money. mobster}
10743,Confidence,{Edward Burns. Rachel Weisz. Morris Chestnut. Dustin Hoffman. Andy García. Robert Forster. James Foley. Action. Comedy. Thriller. Crime. grifter. con. big con. con game. premarital sex}
37718,The Muse,{Albert Brooks. Sharon Stone. Andie MacDowell. Jeff Bridges. Cybill Shepherd. Jennifer Tilly. Albert Brooks. Fantasy. Comedy. screenwriter. muse}
15237,De-Lovely,{Kevin Kline. Ashley Judd. Jonathan Pryce. Kevin McNally. Sandra Nelson. Allan Corduner. Irwin Winkler. Drama. Music. musical. biography. hollywood. theater}
9686,New York Stories,{Woody Allen. Marvin Chatinover. Mae Questel. Mia Farrow. Molly Regan. Ira Wheeler. Francis Ford Coppola. Martin Scorsese. Woody Allen. Comedy. Drama. Romance. new york. mother. hotel. robbery. jealousy. obsession. artist. gallery. assistant. anthology. lawyer. city. art. occult. young}
17644,Barneys Great Adventure,{ Steve Gomer. Family. }
97430,The Man with the Iron Fists,{Russell Crowe. Lucy Liu. Jamie Chung. RZA. Zhu Zhu. Dave Bautista. RZA. Action. blacksmith. brothel. femme fatale. violence. ancient china. crossbow. duringcreditsstinger. lens flare. feudality}
12257,Home Fries,{Drew Barrymore. Catherine OHara. Luke Wilson. Jake Busey. Shelley Duvall. Kim Robillard. Dean Parisot. Drama. Comedy. Romance. waitress. infidelity. planned murder. pregnancy and birth. funeral. widow. hamburger. junk food}
13539,Here On Earth,{Leelee Sobieski. Chris Klein. Josh Hartnett. Michael Rooker. Annie Corley. Bruce Greenwood. Mark Piznarski. Romance. car race. private school. diner}
68,Brazil,{Jonathan Pryce. Robert De Niro. Katherine Helmond. Ian Holm. Bob Hoskins. Michael Palin. Terry Gilliam. Comedy. Science Fiction. bureaucracy. police state. terror. great britain. dream. dystopia. government. anarchic comedy}
14024,Raise Your Voice,{Hilary Duff. Oliver James. David Keith. Johnny Lewis. Rita Wilson. Dana Davis. Sean McNamara. Music. Drama. Romance. music. lifes dream. aspiring singer. singer. teenager. death of brother. grieving. music school. overprotective father}
115,The Big Lebowski,{Jeff Bridges. John Goodman. Julianne Moore. Steve Buscemi. Philip Seymour Hoffman. David Huddleston. Joel Coen. Comedy. Crime. white russian. dude. bowling. vietnam veteran. carpet. nihilism. heart attack. kidnapping. lsd. marijuana. los angeles. millionaire. cowboy. ashes. impregnation. bowling team. unemployed. bowling ball. weeds}
7874,Black Snake Moan,{Samuel L. Jackson. Christina Ricci. Justin Timberlake. S. Epatha Merkerson. John Cothran. Jr.. David Banner. Craig Brewer. Drama. southern usa. blues. military service. independent film}
4911,Dark Blue,{Kurt Russell. Scott Speedman. Michael Michele. Brendan Gleeson. Ving Rhames. Lolita Davidovich. Ron Shelton. Action. Crime. Drama. Thriller. corruption. police brutality. riot. ghetto. street war. hold-up robbery. moral conflict. special unit. police everyday life. cops. independent film. los angeles. family}
1988,A Mighty Heart,{Angelina Jolie. Dan Futterman. Irrfan Khan. Archie Panjabi. Denis OHare. Harvesp Viraf Chiniwala. Michael Winterbottom. Drama. Thriller. terror. journalism. new love. sadness. fbi. despair. hostage drama. support. hope. friendship. faith. loss. pakistan. murder. independent film. pregnancy}
16222,Whatever It Takes,{Jodi Lyn OKeefe. Shane West. Marla Sokoloff. James Franco. Aaron Paul. Colin Hanks. David Raynr. Drama. Comedy. Romance. }
9557,Boat Trip,{Cuba Gooding Jr.. Horatio Sanz. Roselyn Sánchez. Vivica A. Fox. Maurice Godin. Roger Moore. Mort Nathan. Comedy. gay. bikini. cruise ship. babes}
9026,The Importance of Being Earnest,{Rupert Everett. Colin Firth. Reese Witherspoon. Judi Dench. Tom Wilkinson. Frances OConnor. Oliver Parker. Comedy. Drama. History. Romance. new love. country estate. country house. false identity. beguilement. relatives. victorian england. pleasure}
57943,The Love Letter,{Campbell Scott. Jennifer Jason Leigh. David Dukes. Estelle Parsons. Dan Curtis. Comedy. Drama. Fantasy. Romance. }
18276,Hoot,{Luke Wilson. Logan Lerman. Brie Larson. Tim Blake Nelson. Cody Linley. Clark Gregg. Wil Shriner. Drama. Family. owl. teenager. animal protection. based on young adult novel}
